patch_id,source_image_id,split,original_image_height,original_image_width,patch_row,patch_col,patch_height,patch_width,glacier_pixel_count,background_pixel_count,glacier_percentage,kept_or_filtered,padding_applied,padding_bottom,padding_right,padding_pixels,mean_B2,std_B2,mean_B3,std_B3,mean_B4,std_B4,mean_B8,std_B8,mean_B11,std_B11,mean_B12,std_B12,mean_NDVI,std_NDVI,mean_NDWI,std_NDWI,mean_NDSI,std_NDSI,mean_Elev,std_Elev,mean_Slope,std_Slope,mean_Aspect,std_Aspect
0019_r0032_c0000,0019,train,92,80,32,0,64,64,1229,2867,30.0049,kept,True,4,16,1856,0.295604,0.088524,0.315115,0.081239,0.327996,0.074169,0.337884,0.057521,0.305701,0.031533,0.290344,0.029486,0.02,0.035203,-0.04333,0.049711,0.001714,0.154261,5464.302246,74.450996,20.753767,8.033003,296.036194,98.346153
0019_r0032_c0032,0019,train,92,80,32,32,64,64,976,3120,23.8281,kept,True,4,16,1856,0.305328,0.081717,0.324807,0.074257,0.337237,0.068423,0.343917,0.056268,0.299104,0.029978,0.281905,0.028578,0.013503,0.025673,-0.035039,0.039267,0.029971,0.144743,5511.295898,58.998688,18.973728,8.415839,285.042694,114.373756
0020_r0000_c0000,0020,train,70,63,0,0,64,64,479,3617,11.6943,kept,True,26,1,1734,0.20701,0.043377,0.230606,0.039485,0.246658,0.03644,0.279568,0.027398,0.322064,0.023808,0.297144,0.021609,0.064881,0.034265,-0.099582,0.042864,-0.16912,0.085367,5332.85791,67.195778,18.921606,7.766814,294.09967,88.812431
0020_r0032_c0000,0020,train,70,63,32,0,64,64,329,3767,8.0322,kept,True,26,1,1734,0.230108,0.049216,0.253048,0.04289,0.267852,0.038945,0.292087,0.030886,0.323076,0.026003,0.302815,0.021225,0.04545,0.023973,-0.075313,0.033509,-0.125455,0.094711,5389.124512,51.940117,19.217556,7.65393,298.522339,89.179474
0021_r0000_c0000,0021,train,98,96,0,0,64,64,951,3145,23.2178,kept,True,30,0,2880,0.15955,0.057569,0.183355,0.055998,0.201858,0.052394,0.240421,0.046461,0.29304,0.035074,0.268583,0.028188,0.090668,0.062218,-0.141573,0.078709,-0.237234,0.146792,5200.016602,33.583496,14.180348,8.114243,176.592773,113.135109
0021_r0000_c0032,0021,train,98,96,0,32,64,64,1098,2998,26.8066,kept,True,30,0,2880,0.187354,0.067383,0.210414,0.065942,0.228149,0.061236,0.269223,0.041759,0.307636,0.035595,0.273905,0.031837,0.090991,0.062288,-0.135079,0.079472,-0.199046,0.156929,5211.69043,47.208977,15.695593,7.104807,261.01712,102.449982
0021_r0032_c0000,0021,train,98,96,32,0,64,64,1128,2968,27.5391,kept,True,30,0,2880,0.180428,0.058583,0.203437,0.055905,0.220976,0.051731,0.263728,0.037552,0.311993,0.027884,0.28028,0.026818,0.093318,0.057303,-0.1371,0.072314,-0.218282,0.128916,5221.627441,31.514206,12.677239,6.702205,226.329926,129.756119
0021_r0032_c0032,0021,train,98,96,32,32,64,64,1022,3074,24.9512,kept,True,30,0,2880,0.179784,0.037342,0.203101,0.036427,0.221276,0.034754,0.267144,0.025759,0.324268,0.026981,0.289633,0.025296,0.097046,0.047262,-0.140706,0.057509,-0.233644,0.080429,5270.474121,58.417961,17.025549,7.313272,280.578918,95.500687
0021_r0064_c0000,0021,train,98,96,64,0,64,64,292,3804,7.1289,kept,True,30,0,2880,0.195151,0.060435,0.21755,0.057005,0.234134,0.05239,0.274478,0.032885,0.316097,0.02646,0.283852,0.02837,0.084583,0.05378,-0.12325,0.068138,-0.19066,0.126405,5243.900391,31.120811,13.938465,7.493083,242.263626,131.70874
0021_r0064_c0032,0021,train,98,96,64,32,64,64,161,3935,3.9307,kept,True,30,0,2880,0.187957,0.036857,0.211625,0.035795,0.229345,0.034149,0.270198,0.02518,0.327705,0.024056,0.294641,0.022863,0.084619,0.041685,-0.125626,0.049762,-0.219183,0.068863,5305.70459,51.608753,17.694515,7.497459,278.639221,98.103668
0022_r0000_c0000,0022,train,67,72,0,0,64,64,553,3543,13.501,kept,True,29,24,4392,0.151276,0.044619,0.177314,0.045568,0.195576,0.044048,0.219418,0.038829,0.285209,0.034143,0.278216,0.029249,0.060264,0.0488,-0.111135,0.062757,-0.237132,0.115432,5284.900391,99.878334,26.763718,13.892463,117.824387,52.075169
0022_r0000_c0032,0022,train,67,72,0,32,64,64,366,3730,8.9355,kept,True,29,24,4392,0.14336,0.05613,0.168131,0.055075,0.187313,0.052023,0.220924,0.047983,0.283961,0.033556,0.266881,0.025713,0.086405,0.059797,-0.144379,0.074877,-0.26853,0.14242,5194.463867,28.95096,14.143507,8.623178,131.770538,87.971893
0022_r0032_c0000,0022,train,67,72,32,0,64,64,369,3727,9.0088,kept,True,29,24,4392,0.161379,0.054169,0.187043,0.05508,0.204588,0.053115,0.22934,0.046435,0.29108,0.040198,0.277926,0.034954,0.061118,0.05277,-0.108674,0.06656,-0.224049,0.133015,5256.582031,86.116272,24.648003,16.739843,126.421356,77.704254
0022_r0032_c0032,0022,train,67,72,32,32,64,64,238,3858,5.8105,kept,True,29,24,4392,0.166684,0.066351,0.190219,0.064817,0.208203,0.060615,0.24584,0.05242,0.289876,0.039412,0.264281,0.0293,0.089139,0.072134,-0.139291,0.090898,-0.222573,0.168943,5186.939453,15.606648,10.264969,5.495895,157.899933,125.616615
0023_r0000_c0000,0023,train,76,93,0,0,64,64,914,3182,22.3145,kept,True,20,3,2148,0.151153,0.041021,0.176425,0.038163,0.195909,0.035916,0.227585,0.036435,0.299429,0.029436,0.287219,0.022763,0.074082,0.042102,-0.127376,0.055852,-0.258469,0.096623,5275.740234,90.763245,24.730036,9.899296,98.861282,20.891441
0023_r0000_c0032,0023,train,76,93,0,32,64,64,935,3161,22.8271,kept,True,20,3,2148,0.159781,0.065103,0.185609,0.06252,0.205706,0.057582,0.24258,0.047436,0.294233,0.038975,0.271564,0.036802,0.087317,0.063321,-0.142968,0.0839,-0.235993,0.169843,5164.250488,44.871758,16.37339,9.144009,139.856964,98.963112
0023_r0032_c0000,0023,train,76,93,32,0,64,64,701,3395,17.1143,kept,True,20,3,2148,0.138104,0.036899,0.164757,0.037785,0.18473,0.036489,0.212452,0.031195,0.283727,0.027133,0.276316,0.024069,0.072427,0.049643,-0.13068,0.063784,-0.267916,0.112484,5244.400391,80.546432,23.236994,11.855155,113.716011,29.314024
0023_r0032_c0032,0023,train,76,93,32,32,64,64,660,3436,16.1133,kept,True,20,3,2148,0.175958,0.085355,0.200138,0.083155,0.218321,0.077621,0.249936,0.060222,0.289129,0.032791,0.263418,0.028203,0.079126,0.065744,-0.129969,0.08591,-0.207141,0.190094,5169.791992,25.950556,14.411188,7.038147,190.571594,109.308228
0026_r0000_c0000,0026,train,63,63,0,0,64,64,371,3725,9.0576,kept,True,1,1,127,0.250876,0.067742,0.260121,0.061371,0.268534,0.057436,0.28812,0.050625,0.269668,0.035885,0.247106,0.024013,0.038028,0.034173,-0.05589,0.04771,-0.025472,0.138323,5369.446289,33.060513,13.47862,7.570081,173.21521,132.236633
0028_r0000_c0000,0028,train,62,59,0,0,64,64,242,3854,5.9082,kept,True,2,5,438,0.213688,0.059729,0.22577,0.053623,0.236285,0.049632,0.262705,0.046479,0.289677,0.033895,0.26943,0.023072,0.05442,0.038319,-0.07949,0.052268,-0.12953,0.123455,5357.166992,56.619083,18.741863,7.685658,240.607941,123.206772
0031_r0000_c0000,0031,train,83,79,0,0,64,64,1102,2994,26.9043,kept,True,13,17,2659,0.200284,0.03743,0.224498,0.034692,0.242145,0.032744,0.275036,0.025719,0.325883,0.021138,0.296724,0.018304,0.064471,0.026828,-0.102482,0.036096,-0.183771,0.07702,5407.916992,56.733246,17.155663,4.97725,284.151062,84.56266
0031_r0000_c0032,0031,train,83,79,0,32,64,64,725,3371,17.7002,kept,True,13,17,2659,0.198204,0.040135,0.222896,0.035503,0.240448,0.031837,0.272071,0.024175,0.319833,0.019198,0.293656,0.01944,0.063044,0.026597,-0.101773,0.036702,-0.18005,0.080544,5472.807617,56.113625,18.182007,5.381915,311.385254,14.627542
0031_r0032_c0000,0031,train,83,79,32,0,64,64,781,3315,19.0674,kept,True,13,17,2659,0.210246,0.045327,0.234914,0.040536,0.252868,0.037451,0.282579,0.029345,0.326224,0.015172,0.29767,0.014617,0.057327,0.026309,-0.095142,0.036544,-0.165588,0.081841,5460.516602,51.9879,16.718487,4.486634,253.085144,102.947388
0031_r0032_c0032,0031,train,83,79,32,32,64,64,509,3587,12.4268,kept,True,13,17,2659,0.201992,0.040768,0.226522,0.036179,0.244359,0.032911,0.275729,0.025548,0.318347,0.015804,0.291734,0.018369,0.062396,0.02545,-0.101485,0.034326,-0.17255,0.076888,5526.495117,39.345173,14.336767,6.639134,310.875,22.637032
0034_r0000_c0000,0034,train,95,70,0,0,64,64,704,3392,17.1875,kept,True,1,26,2566,0.178168,0.06633,0.195264,0.061279,0.207229,0.054746,0.23852,0.03858,0.244225,0.04387,0.222221,0.03294,0.075393,0.07781,-0.108975,0.103025,-0.116346,0.195976,5162.433105,30.21772,12.551947,8.124544,186.308273,129.870575
0034_r0000_c0032,0034,train,95,70,0,32,64,64,518,3578,12.6465,kept,True,1,26,2566,0.173675,0.054644,0.190362,0.050222,0.204033,0.046168,0.242093,0.039001,0.266893,0.030031,0.240178,0.023556,0.086424,0.064371,-0.122811,0.083318,-0.171779,0.1321,5176.64209,41.734245,15.379031,7.831094,251.885986,120.45076
0034_r0032_c0000,0034,train,95,70,32,0,64,64,754,3342,18.4082,kept,True,1,26,2566,0.236382,0.095118,0.246325,0.088471,0.250212,0.083358,0.25572,0.071959,0.213254,0.050234,0.209954,0.043938,0.017521,0.048415,-0.02916,0.06605,0.054294,0.204956,5219.158203,67.137344,20.30718,12.984912,233.075989,119.563995
0034_r0032_c0032,0034,train,95,70,32,32,64,64,458,3638,11.1816,kept,True,1,26,2566,0.247719,0.097068,0.257196,0.090948,0.263884,0.08589,0.27796,0.076149,0.247566,0.03866,0.23872,0.029847,0.032558,0.043601,-0.049719,0.061706,-0.003444,0.18168,5261.424805,64.036873,23.171299,8.73569,248.485107,127.409615
0035_r0000_c0000,0035,train,72,84,0,0,64,64,1057,3039,25.8057,kept,True,24,12,3168,0.153649,0.048921,0.172575,0.044341,0.192093,0.038891,0.256216,0.031335,0.313417,0.020832,0.257639,0.018531,0.144114,0.058938,-0.199354,0.084506,-0.288925,0.137077,5253.077148,36.690495,12.592403,6.069718,73.028221,82.026169
0035_r0000_c0032,0035,train,72,84,0,32,64,64,802,3294,19.5801,kept,True,24,12,3168,0.124921,0.035815,0.146049,0.032467,0.169256,0.028103,0.242931,0.024269,0.315196,0.022013,0.258141,0.020472,0.179314,0.050405,-0.252196,0.075025,-0.365498,0.111483,5209.599609,33.78867,13.509693,7.596782,90.685623,70.7761
0035_r0032_c0000,0035,train,72,84,32,0,64,64,655,3441,15.9912,kept,True,24,12,3168,0.133297,0.048628,0.154205,0.043991,0.175623,0.038265,0.237322,0.030419,0.308948,0.022917,0.25766,0.021478,0.153344,0.059473,-0.220907,0.088444,-0.337661,0.137032,5270.508301,40.864689,14.937462,7.75423,105.730988,56.907528
0035_r0032_c0032,0035,train,72,84,32,32,64,64,490,3606,11.9629,kept,True,24,12,3168,0.108337,0.033824,0.131875,0.030494,0.159182,0.026138,0.238598,0.020118,0.305338,0.031751,0.247669,0.029496,0.202937,0.047965,-0.294655,0.068986,-0.398216,0.117809,5198.732422,47.507572,18.452915,8.090119,113.124329,43.906769
0038_r0000_c0000,0038,train,70,62,0,0,64,64,492,3604,12.0117,kept,True,26,2,1804,0.19153,0.041644,0.247161,0.04153,0.288125,0.043191,0.305324,0.043702,0.321019,0.050817,0.27624,0.042174,0.029173,0.02054,-0.105233,0.040924,-0.128498,0.092501,5620.86084,43.485992,18.629559,11.997159,206.864853,60.940739
0038_r0032_c0000,0038,train,70,62,32,0,64,64,321,3775,7.8369,kept,True,26,2,1804,0.196581,0.044281,0.250472,0.0433,0.290969,0.044973,0.309573,0.04669,0.332172,0.055567,0.285929,0.042323,0.031262,0.019947,-0.106855,0.038869,-0.139981,0.087708,5596.29541,37.480835,16.710611,12.150514,205.115646,73.932938
0039_r0000_c0000,0039,train,49,54,0,0,64,64,101,3995,2.4658,kept,True,15,10,1450,0.174849,0.050973,0.191267,0.047495,0.206488,0.044147,0.276168,0.029441,0.301006,0.028941,0.245955,0.025845,0.1458,0.063526,-0.184007,0.078259,-0.223623,0.128353,5125.652344,48.209194,16.484657,10.222886,243.464203,129.789276
0040_r0000_c0000,0040,train,87,98,0,0,64,64,1398,2698,34.1309,kept,True,9,30,3762,0.103442,0.029643,0.126533,0.034235,0.146932,0.035895,0.222644,0.018649,0.293701,0.04468,0.2494,0.044774,0.216024,0.1007,-0.287367,0.112922,-0.402948,0.107926,4795.208984,13.982243,6.036702,3.242722,77.974297,83.724556
0040_r0000_c0032,0040,train,87,98,0,32,64,64,1572,2524,38.3789,kept,True,9,30,3762,0.103489,0.026242,0.127246,0.030392,0.148658,0.032106,0.227053,0.017057,0.301856,0.044432,0.256382,0.048128,0.218162,0.089607,-0.292292,0.09879,-0.411904,0.089831,4774.22998,18.476845,6.267319,3.563682,76.626312,68.693108
0040_r0000_c0064,0040,train,87,98,0,64,64,64,357,3739,8.7158,kept,True,9,30,3762,0.096653,0.025073,0.119458,0.028736,0.140579,0.030298,0.227179,0.017113,0.297023,0.046458,0.248965,0.053078,0.244224,0.085442,-0.320601,0.094135,-0.430134,0.088144,4759.254883,11.247451,6.055058,3.119152,70.43734,20.988623
0040_r0032_c0000,0040,train,87,98,32,0,64,64,1173,2923,28.6377,kept,True,9,30,3762,0.11856,0.024516,0.141807,0.027661,0.162083,0.028749,0.227624,0.015924,0.302993,0.031319,0.259061,0.032732,0.173239,0.089698,-0.237765,0.099031,-0.36491,0.087913,4833.279297,34.099545,12.587343,7.694822,98.300896,131.687561
0040_r0032_c0032,0040,train,87,98,32,32,64,64,1368,2728,33.3984,kept,True,9,30,3762,0.126665,0.028832,0.151698,0.03156,0.172494,0.031902,0.232821,0.01632,0.306742,0.030263,0.267133,0.033788,0.15525,0.089305,-0.218516,0.098538,-0.343252,0.088951,4815.401367,41.317822,14.775692,8.736689,67.097443,99.803123
0040_r0032_c0064,0040,train,87,98,32,64,64,64,380,3716,9.2773,kept,True,9,30,3762,0.123518,0.037504,0.147569,0.040905,0.1677,0.041124,0.237118,0.016825,0.300308,0.031385,0.257621,0.037932,0.183385,0.108743,-0.246826,0.120936,-0.351608,0.11023,4799.743652,41.772099,16.695225,9.237192,39.197258,44.945866
0041_r0000_c0000,0041,train,100,108,0,0,64,64,1089,3007,26.5869,kept,True,28,20,5584,0.182182,0.067684,0.195889,0.061682,0.205603,0.057732,0.226328,0.054251,0.248538,0.030099,0.240054,0.027873,0.052003,0.042741,-0.080624,0.060073,-0.133449,0.155069,5211.453613,65.558105,25.296326,11.291446,117.865311,103.817039
0041_r0000_c0032,0041,train,100,108,0,32,64,64,1653,2443,40.3564,kept,True,28,20,5584,0.157694,0.045106,0.173057,0.041511,0.184974,0.038625,0.220693,0.033225,0.248381,0.023565,0.230697,0.022444,0.091544,0.052938,-0.127126,0.065321,-0.185628,0.113533,5152.625,39.44875,16.447405,8.676227,107.473465,88.646507
0041_r0000_c0064,0041,train,100,108,0,64,64,64,614,3482,14.9902,kept,True,28,20,5584,0.148466,0.033165,0.16378,0.030519,0.17608,0.028359,0.222855,0.020643,0.251869,0.021299,0.226452,0.02073,0.120702,0.05282,-0.158013,0.064354,-0.214962,0.105021,5105.385742,43.072205,18.197464,8.284137,81.345268,69.468346
0041_r0032_c0000,0041,train,100,108,32,0,64,64,1256,2840,30.6641,kept,True,28,20,5584,0.143786,0.046246,0.16057,0.041136,0.172856,0.03715,0.200357,0.034037,0.244018,0.030107,0.231904,0.026829,0.075388,0.060282,-0.114828,0.076391,-0.208334,0.147703,5216.953613,58.514141,21.661102,13.056148,133.256165,79.990692
0041_r0032_c0032,0041,train,100,108,32,32,64,64,1465,2631,35.7666,kept,True,28,20,5584,0.14361,0.044508,0.159159,0.039441,0.171727,0.035451,0.210063,0.028446,0.239323,0.024007,0.219589,0.019381,0.104976,0.068421,-0.145845,0.083162,-0.20803,0.142909,5159.158203,33.048328,14.614968,9.961549,132.972534,88.30687
0041_r0032_c0064,0041,train,100,108,32,64,64,64,386,3710,9.4238,kept,True,28,20,5584,0.134851,0.035423,0.15166,0.032531,0.165477,0.030534,0.2129,0.024936,0.245361,0.022739,0.21917,0.018997,0.129628,0.065222,-0.1746,0.077738,-0.240718,0.124075,5119.918457,25.086781,13.409992,6.79504,100.435188,64.610085
0041_r0064_c0000,0041,train,100,108,64,0,64,64,296,3800,7.2266,kept,True,28,20,5584,0.162591,0.052681,0.176785,0.0465,0.187541,0.041497,0.215417,0.033775,0.243115,0.036261,0.22791,0.029103,0.072524,0.06753,-0.105227,0.086898,-0.158664,0.169875,5202.135742,40.127121,22.485771,13.388273,143.923309,111.9869
0041_r0064_c0032,0041,train,100,108,64,32,64,64,169,3927,4.126,kept,True,28,20,5584,0.165754,0.053474,0.17857,0.047694,0.188983,0.04296,0.219552,0.033553,0.236369,0.030376,0.218908,0.023122,0.081118,0.074042,-0.113437,0.092295,-0.147892,0.171029,5158.692383,45.417076,19.755005,12.139276,143.703918,111.506325
0041_r0064_c0064,0041,train,100,108,64,64,64,64,0,4096,0.0,filtered,True,28,20,5584,0.1521,0.042088,0.167937,0.038645,0.181417,0.036612,0.220359,0.034878,0.244482,0.023628,0.220638,0.018814,0.100496,0.064862,-0.141129,0.078704,-0.192689,0.128914,5110.664062,25.931631,13.636145,8.022696,84.317856,49.040321
0043_r0000_c0000,0043,train,75,90,0,0,64,64,1054,3042,25.7324,kept,True,21,6,2466,0.175111,0.076514,0.188931,0.070613,0.201286,0.066377,0.24552,0.049912,0.246618,0.027962,0.21633,0.021015,0.110348,0.088713,-0.146821,0.109547,-0.149294,0.208432,5094.581543,33.121998,13.992994,7.264998,111.55558,94.313766
0043_r0000_c0032,0043,train,75,90,0,32,64,64,806,3290,19.6777,kept,True,21,6,2466,0.159195,0.067626,0.172824,0.061057,0.184909,0.057151,0.234856,0.046458,0.247144,0.03025,0.214064,0.021917,0.12891,0.084541,-0.167336,0.10529,-0.191216,0.194619,5051.76709,34.516647,14.739729,6.241901,123.466934,96.462814
0043_r0032_c0000,0043,train,75,90,32,0,64,64,639,3457,15.6006,kept,True,21,6,2466,0.247806,0.059224,0.256932,0.055665,0.265734,0.052528,0.289718,0.044052,0.234199,0.031422,0.210043,0.025071,0.046748,0.050496,-0.065194,0.0614,0.037031,0.145781,5128.63623,45.536823,17.720833,11.156411,121.631294,132.249176
0043_r0032_c0032,0043,train,75,90,32,32,64,64,414,3682,10.1074,kept,True,21,6,2466,0.2327,0.064441,0.238595,0.060244,0.244937,0.058151,0.273394,0.055226,0.22444,0.036814,0.197388,0.026385,0.058085,0.049197,-0.072718,0.062286,0.021159,0.164576,5081.805176,34.651451,16.443541,7.315138,145.927872,140.325531
0044_r0000_c0000,0044,train,106,85,0,0,64,64,1450,2646,35.4004,kept,True,22,11,3278,0.131581,0.022487,0.154209,0.023493,0.173184,0.023328,0.236466,0.017314,0.301951,0.029648,0.260555,0.027611,0.152965,0.076409,-0.208267,0.086034,-0.31744,0.090027,4813.692871,71.604317,19.899277,7.421221,55.824833,100.173103
0044_r0000_c0032,0044,train,106,85,0,32,64,64,1290,2806,31.4941,kept,True,22,11,3278,0.133446,0.017249,0.156218,0.016925,0.176282,0.01711,0.251697,0.021406,0.31738,0.032209,0.265673,0.026072,0.174776,0.049124,-0.232153,0.061307,-0.335888,0.069361,4789.13623,68.537231,18.00452,9.224548,56.652504,98.418053
0044_r0032_c0000,0044,train,106,85,32,0,64,64,1932,2164,47.168,kept,True,22,11,3278,0.157428,0.024399,0.173978,0.021357,0.18771,0.019698,0.238857,0.018457,0.27479,0.027503,0.241234,0.027788,0.119934,0.046743,-0.157556,0.053043,-0.221839,0.088713,4942.004395,81.445526,23.873232,4.446752,55.206238,99.183273
0044_r0032_c0032,0044,train,106,85,32,32,64,64,1647,2449,40.21,kept,True,22,11,3278,0.151034,0.018628,0.167138,0.016321,0.181119,0.015794,0.245102,0.01704,0.28336,0.029602,0.239555,0.026315,0.150585,0.035677,-0.18991,0.04039,-0.256335,0.071705,4910.90625,73.891815,22.141884,4.74038,60.904469,112.199318
0044_r0064_c0000,0044,train,106,85,64,0,64,64,768,3328,18.75,kept,True,22,11,3278,0.168122,0.023453,0.180136,0.021191,0.191039,0.019999,0.2445,0.016893,0.253885,0.02264,0.218978,0.021071,0.122471,0.045541,-0.151393,0.051717,-0.167598,0.084156,5038.161133,50.567295,21.342018,5.233783,38.618286,59.574577
0044_r0064_c0032,0044,train,106,85,64,32,64,64,660,3436,16.1133,kept,True,22,11,3278,0.156887,0.02411,0.168872,0.021847,0.179946,0.020515,0.244573,0.017094,0.256538,0.026361,0.214823,0.022641,0.153797,0.05299,-0.185312,0.059846,-0.205959,0.088681,5000.914062,42.138744,19.905241,4.783154,65.044647,111.356316
0047_r0000_c0000,0047,train,87,93,0,0,64,64,1509,2587,36.8408,kept,True,9,3,1125,0.134811,0.025467,0.158309,0.025378,0.178684,0.023183,0.24662,0.015025,0.312404,0.034913,0.266832,0.030078,0.159398,0.050804,-0.217941,0.066328,-0.320097,0.106692,4737.30957,47.765186,14.049795,9.051635,77.123718,113.770287
0047_r0000_c0032,0047,train,87,93,0,32,64,64,1546,2550,37.7441,kept,True,9,3,1125,0.15319,0.036434,0.180655,0.038703,0.202458,0.036506,0.255723,0.021105,0.309613,0.031625,0.273903,0.031172,0.12086,0.056192,-0.178381,0.069433,-0.2649,0.11053,4720.317383,39.075169,12.314245,7.074447,117.335083,139.516403
0047_r0032_c0000,0047,train,87,93,32,0,64,64,1132,2964,27.6367,kept,True,9,3,1125,0.144253,0.014068,0.162946,0.012067,0.179559,0.011381,0.244244,0.014595,0.277687,0.028959,0.233712,0.025923,0.150706,0.039414,-0.197325,0.043712,-0.254668,0.069689,4823.873047,58.361641,18.289171,6.060869,77.929695,127.106041
0047_r0032_c0032,0047,train,87,93,32,32,64,64,1181,2915,28.833,kept,True,9,3,1125,0.146661,0.015084,0.166907,0.014787,0.185439,0.017016,0.247981,0.01272,0.279681,0.031217,0.235845,0.031849,0.145403,0.041126,-0.196319,0.038345,-0.250136,0.068172,4800.439941,54.977917,17.753569,5.370066,118.862518,152.377655
0049_r0000_c0000,0049,train,77,74,0,0,64,64,886,3210,21.6309,kept,True,19,22,3518,0.172087,0.04248,0.20424,0.042065,0.227176,0.037561,0.258899,0.029885,0.300137,0.034221,0.280957,0.031793,0.067078,0.041294,-0.121636,0.058284,-0.190716,0.107611,4706.000488,40.02589,12.762084,8.654139,96.091705,111.443848
0049_r0000_c0032,0049,train,77,74,0,32,64,64,577,3519,14.0869,kept,True,19,22,3518,0.196933,0.03968,0.227314,0.0413,0.246882,0.038879,0.277924,0.03123,0.318091,0.037027,0.300374,0.032977,0.062073,0.041156,-0.105009,0.056878,-0.169054,0.108705,4680.756836,32.083359,11.240069,9.272555,91.574448,90.232101
0049_r0032_c0000,0049,train,77,74,32,0,64,64,634,3462,15.4785,kept,True,19,22,3518,0.154072,0.01939,0.182369,0.020869,0.205905,0.023296,0.249276,0.020464,0.292019,0.032272,0.264764,0.029361,0.095414,0.042691,-0.1541,0.040871,-0.227255,0.068136,4763.213379,40.409637,18.117447,6.430355,85.619705,121.976234
0049_r0032_c0032,0049,train,77,74,32,32,64,64,442,3654,10.791,kept,True,19,22,3518,0.174292,0.029703,0.200673,0.033836,0.222684,0.036594,0.270038,0.03034,0.31955,0.037469,0.287667,0.037808,0.099086,0.041112,-0.150539,0.041584,-0.230149,0.070398,4731.213867,38.89584,19.729689,6.368499,81.868088,117.975433
